Country Code,ISO3,Country Name eng,Country Name fr,1979,2010,1984,2009,2004,1991,1972,1983,1969,2013,2018,1993,1978,2012,2008,Indicator Code,1960,1976,2006,2001,1980,1963,1971,1982,1995,2005,2022,1989,2017,1967,1981,Unnamed: 67,2002,2019,1985,1992,2016,2015,1998,2003,1975,1990,1986,2021,1994,1988,1970,Indicator Name,2000,1965,1977,2007,1996,1968,2020,1973,2011,1964,1997,1966,2014,1987,1962,1974,1961,1999
4.0,DZA,Algeria,Algérie,,114179.4,,112172.2,89492.7,66428.5,,,,139024.1,164534.1,72219.1,,134934.2,107745.5,EN.ATM.CO2E.KT,,,99808.7,78645.5,,,,,76440.2,94187.8,,,157704.4,,,,82404.3,170582.4,,66844.6,154654.3,156273.0,74649.1,88188.9,,62936.9,,,73606.2,,,Émissions de CO2 (kt),80046.8,,,102750.2,76123.8,,161563.0,,120784.9,,74433.2,,147735.2,,,,,77505.3
,EAP,,Asie de l’Est et Pacifique (hors revenu élevé),,9654293.1,,8816028.69,6090553.99,2823141.84,,,,11252643.83,12214599.4,3212685.429589,,10809799.3,8311664.1,EN.ATM.CO2E.KT,,,7477420.9,4366771.71,,,,,3749195.491962,6834676.03,,,11608128.4,,,,4664764.44,12535996.7,,2950892.095028,11291996.0,11254077.3,3969055.628127,5344565.0,,2665961.556,,,3367636.986445,,,Émissions de CO2 (kt),4141518.42,,,8074794.43,3774435.93135,,12660698.2,,10515988.7,,3886600.519183,,11372410.3,,,,,3925971.507523
,EAR,,de dividende précoce démographique,,5857230.62,,5581244.39,4480288.94,2739316.112072,,,,6455704.659,7382656.3575,2911432.941611,,6383658.605,5419740.08,EN.ATM.CO2E.KT,,,4924956.37,3962589.65,,,,,3182800.872129,4670965.26,,,7211474.182,,,,4084583.54,7347348.73,,2812697.397075,6951805.908,6839149.542,3610180.567404,4252138.45,,2612523.044097,,,3047080.402242,,,Émissions de CO2 (kt),3867900.42,,,5220062.37,3339765.414887,,6805648.307,,6085825.117,,3502837.95509,,6781898.692,,,,,3727213.88017
,EAS,,Asie de l’Est et Pacifique,,11863420.2,,10916830.29,8227512.79,4523221.24,,,,13591102.73,14437176.3,4985060.629589,,13143266.3,10453538.8,EN.ATM.CO2E.KT,,,9611423.1,6419834.11,,,,,5662345.191962,8976141.83,,,13869889.0,,,,6763372.54,14703257.4,,4690840.495028,13550289.3,13510201.2,5862285.528127,7452441.4,,4322250.256,,,5229346.686445,,,Émissions de CO2 (kt),6188981.82,,,10269588.53,5738115.43135,,14708135.6,,12805112.1,,5869798.919183,,13640572.8,,,,,5901423.807523
,ECA,,Europe et Asie centrale (hors revenu élevé),,2840620.8,,2703712.95,2707329.097687,3730906.740692,,,,2904794.2,2913541.0,3198472.599997,,2959664.3,2930278.56,EN.ATM.CO2E.KT,,,2833981.6,2565856.51822,,,,,2746260.83624,2722434.9,,,2832835.0,,,,2599642.599476,2922190.2,,3506475.403865,2771362.1,2739709.6,2516228.874585,2707914.413348,,3838019.540257,,,2839358.722545,,,Émissions de CO2 (kt),2577216.352393,,,2891014.6,2654664.474239,,2830714.8,,2997334.1,,2517460.926938,,2811027.4,,,,,2510998.670108
,ECS,,Europe et Asie centrale,,6579733.278439,,6339923.148673,6793339.070517,7846626.453843,,,,6386728.464887,6177967.890403,7110491.562417,,6524680.837447,6856012.433867,EN.ATM.CO2E.KT,,,6908752.5068,6566293.03127,,,,,6687518.121854,6788006.384322,,,6166584.297397,,,,6578328.567749,6034379.546716,,7499646.758356,6099478.730256,6073951.401794,6487492.669298,6788126.321864,,7966959.675113,,,6738164.877635,,,Émissions de CO2 (kt),6507573.874391,,,6907496.871925,6714980.890606,,5641772.700492,,6594980.407993,,6490296.501429,,6104308.52317,,,,,6429218.086505
58.0,ECU,Ecuador,Équateur,,37254.0,,34498.5,26177.7,15740.3,,,,39701.1,40273.2,16952.8,,37085.1,31688.0,EN.ATM.CO2E.KT,,,30126.3,24251.5,,,,,20917.9,28220.3,,,38549.3,,,,24172.3,39631.4,,16845.2,39791.7,41390.3,24469.9,24655.8,,15422.6,,,18804.1,,,Émissions de CO2 (kt),22051.5,,,30635.9,23997.7,,34431.0,,37096.6,,24953.6,,41801.2,,,,,21614.4
59.0,EGY,Egypt,"Égypte, République arabe d’",,200313.3,,197660.5,144503.9,89369.5,,,,213856.4,237983.0,92661.9,,215000.9,189935.2,EN.ATM.CO2E.KT,,,170745.0,126704.4,,,,,93722.3,162217.1,,,244540.5,,,,129441.2,217908.3,,90903.6,235425.8,226283.6,110982.4,133020.4,,87745.4,,,87900.8,,,Émissions de CO2 (kt),114614.4,,,183395.7,98940.1,,210752.3,,205767.3,,106057.6,,219121.1,,,,,116535.3
,EMU,,Zone euro,,2502105.4,,2438244.8,2754053.7,2641358.7,,,,2333241.5,2202668.9,2512544.91,,2382523.5,2635002.3,EN.ATM.CO2E.KT,,,2729756.3,2679463.0,,,,,2559822.72,2746418.1,,,2259522.6,,,,2684265.9,2095558.337,,2565850.1,2256275.0,2256390.7,2630979.9,2741292.4,,2625211.1,,,2512016.3,,,Émissions de CO2 (kt),2632598.97,,,2692546.8,2616895.9,,1872835.52,,2412403.2,,2589693.9,,2209017.5,,,,,2614065.7
178.0,ERI,Eritrea,Érythrée,,502.95,,467.83,703.5,0.0,,,,589.43,677.7,630.7,,625.34,449.31,EN.ATM.CO2E.KT,,,529.57,692.92,,,,,796.67,589.83,,,581.47,,,,679.15,697.2,,435.7,580.5,570.9,611.05,684.98,,0.0,,,730.66,,,Émissions de CO2 (kt),633.19,,,516.52,870.42,,706.4,,595.89,,824.07,,592.22,,,,,646.32
203.0,ESP,Spain,Espagne,,274140.6,,288131.2,335560.3,222099.7,,,,243794.9,258373.2,218079.8,,270280.4,324274.2,EN.ATM.CO2E.KT,,,341776.3,294786.8,,,,,240567.3,350499.8,,,264723.7,,,,312753.3,241886.5,,232369.6,248252.1,257251.2,256215.5,318657.7,,214950.6,,,228452.7,,,Émissions de CO2 (kt),293314.3,,,354683.1,230113.2,,202705.8,,275470.1,,248603.1,,241979.9,,,,,278300.5
63.0,EST,Estonia,Estonie,,18500.4,,14047.9,16755.0,31869.2,,,,18846.5,15716.9,18332.1,,16989.0,17481.5,EN.ATM.CO2E.KT,,,16090.0,15231.7,,,,,16498.1,16807.7,,,16773.5,,,,14795.1,10060.7,,23010.6,15907.2,14377.1,16427.8,16682.0,,34544.9,,,18685.7,,,Émissions de CO2 (kt),14932.5,,,19765.8,17480.0,,7097.52,,18502.6,,17858.5,,17594.9,,,,,15487.3
238.0,ETH,Ethiopia,Éthiopie,,6473.2,,6534.5,5334.2,2333.1,,,,10190.8,17028.4,1941.3,,8559.0,6487.7,EN.ATM.CO2E.KT,,,5404.8,4401.3,,,,,2574.7,5049.5,,,15882.4,,,,4571.5,17708.0,,1517.2,15247.2,13046.3,3227.6,5022.4,,2310.7,,,2261.4,,,Émissions de CO2 (kt),3557.0,,,5963.5,2870.5,,18098.0,,7551.5,,3058.4,,12490.3,,,,,3176.6
,EUU,,Union européenne,,3215802.7,,3131197.5,3507059.1,3530556.1,,,,2984329.5,2867932.0,3350884.41,,3061105.0,3378385.8,EN.ATM.CO2E.KT,,,3498536.7,3421057.2,,,,,3391251.72,3489983.9,,,2932145.5,,,,3412869.0,2729768.437,,3414360.0,2907404.0,2897317.9,3413106.8,3502699.1,,3567900.9,,,3340150.1,,,Émissions de CO2 (kt),3364061.47,,,3456870.4,3490934.2,,2465025.42,,3121388.9,,3421979.1,,2839976.1,,,,,3355112.6
,FCS,,Fragile et les situations de conflit touchées,,883972.857224,,818411.601108,827935.186363,1011796.297094,,,,943408.52,866573.51,915663.549142,,927721.76,862219.515288,EN.ATM.CO2E.KT,,,843265.126212,815387.911617,,,,,855511.175767,841070.693225,,,837379.39,,,,808605.232257,854476.82,,964972.850723,845830.84,834153.97,787773.207441,838486.016164,,1048294.010181,,,846579.971085,,,Émissions de CO2 (kt),790011.143652,,,837503.184679,830252.441325,,759327.426,,887772.307189,,837187.024587,,918574.88,,,,,765267.100746
67.0,FIN,Finland,Finlande,,62526.4,,54180.9,67682.9,55132.7,,,,50191.3,44395.5,53461.8,,49408.1,56660.1,EN.ATM.CO2E.KT,,,67024.9,61088.1,,,,,56092.5,55460.2,,,43015.4,,,,63439.7,40987.1,,52280.5,45700.3,42815.4,57265.6,71708.1,,54562.8,,,59927.6,,,Émissions de CO2 (kt),55097.5,,,65102.7,62574.4,,36329.9,,55123.4,,60624.0,,46161.7,,,,,56509.9
66.0,FJI,Fiji,Fidji,,1126.3,,766.7,1319.6,721.15,,,,1066.9,1387.2,745.09,,993.5,863.4,EN.ATM.CO2E.KT,,,1200.0,1040.4,,,,,751.67,1071.1,,,1331.1,,,,877.0,1393.5,,758.35,1198.6,1263.8,766.25,1036.5,,712.98,,,743.33,,,Émissions de CO2 (kt),836.58,,,1128.8,808.6,,1028.2,,1055.8,,785.91,,1213.6,,,,,786.32
68.0,FRA,France,France,,347940.1,,343882.5,377948.5,380691.3,,,,338453.1,306948.4,349524.6,,338315.4,358211.2,EN.ATM.CO2E.KT,,,371741.0,376860.3,,,,,352283.1,380816.1,,,317721.2,,,,371167.2,300561.6,,368655.7,313835.2,311175.4,381182.3,376838.7,,356297.9,,,344475.4,,,Émissions de CO2 (kt),373235.8,,,363052.2,367959.6,,267154.7,,335031.9,,359140.5,,306017.4,,,,,375003.6
64.0,FRO,Faroe Islands,Îles Féroé,,,,,,,,,,,,,,,,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Émissions de CO2 (kt),,,,,,,,,,,,,,,,,,
145.0,FSM,Micronesia (Federated States of),"Micronésie, États fédérés de",,105.2,,152.2,149.7,0.0,,,,138.5,147.8,149.7,,132.4,117.1,EN.ATM.CO2E.KT,,,120.8,173.9,,,,,184.8,122.2,,,146.7,,,,158.3,148.2,,140.1,147.1,144.9,214.0,168.5,,0.0,,,159.2,,,Émissions de CO2 (kt),187.3,,,135.6,191.1,,107.5,,119.3,,201.3,,141.0,,,,,199.3
74.0,GAB,Gabon,Gabon,,5762.09,,5207.58,6091.1,4556.56,,,,5790.27,5120.4,4654.94,,5601.97,5272.57,EN.ATM.CO2E.KT,,,5437.1,6225.75,,,,,5211.04,6058.3,,,5344.7,,,,5955.4,5274.5,,4531.88,6383.7,6115.8,6389.29,6436.4,,4099.12,,,4615.51,,,Émissions de CO2 (kt),6080.0,,,4941.11,5806.06,,5349.2,,5777.14,,5564.93,,5962.05,,,,,6027.89
229.0,GBR,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni,,482646.2,,466492.5,543075.9,570681.6,,,,453778.1,360555.9,541376.4,,467831.0,515335.6,EN.ATM.CO2E.KT,,,542060.8,545262.2,,,,,526808.2,540917.0,,,366844.1,,,,530785.9,345934.3,,557885.6,382154.9,401075.3,526000.6,543037.1,,561774.5,,,535183.2,,,Émissions de CO2 (kt),530888.2,,,530502.5,545478.1,,308650.3,,445648.4,,524191.2,,415609.0,,,,,522752.6
73.0,GEO,Georgia,Géorgie,,5322.1,,5624.3,3373.1,25505.9,,,,8024.0,9725.2,16093.7,,7193.0,4838.8,EN.ATM.CO2E.KT,,,4701.3,3516.2,,,,,8177.32,4243.1,,,9907.1,,,,2958.4,10549.6,,20072.9,9813.6,9399.4,4990.37,3157.2,,33488.3,,,10443.86,,,Émissions de CO2 (kt),4772.8,,,5626.6,6363.3,,10255.0,,6521.8,,5518.89,,8654.0,,,,,4522.2
81.0,GHA,Ghana,Ghana,,10382.6,,9320.3,5924.8,2257.2,,,,13899.7,16774.9,2696.5,,12876.5,7966.9,EN.ATM.CO2E.KT,,,7798.5,5444.5,,,,,3184.4,6331.1,,,15135.0,,,,6669.7,18039.1,,2657.6,14545.3,14320.7,5438.7,6381.0,,2516.9,,,2914.6,,,Émissions de CO2 (kt),4949.5,,,8418.5,3483.3,,19401.16,,10803.1,,3604.6,,13366.7,,,,,5818.9
82.0,GIB,Gibraltar,Gibraltar,,,,,,,,,,,,,,,,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Émissions de CO2 (kt),,,,,,,,,,,,,,,,,,
90.0,GIN,Guinea,Guinée,,2502.8,,2124.1,1772.9,1024.9,,,,2160.0,3735.0,1085.2,,2468.8,2012.8,EN.ATM.CO2E.KT,,,1901.4,1568.5,,,,,1161.5,1835.6,,,3321.6,,,,1630.5,4517.0,,1055.3,2806.5,2522.3,1362.6,1707.9,,999.1,,,1121.9,,,Émissions de CO2 (kt),1494.9,,,1978.5,1230.4,,4537.9,,2621.7,,1289.9,,2225.7,,,,,1433.9
75.0,GMB,Gambia,Gambie,,434.2,,484.9,314.6,198.1,,,,430.6,597.8,207.2,,452.9,427.7,EN.ATM.CO2E.KT,,,357.2,308.6,,,,,216.9,329.5,,,602.3,,,,296.2,606.9,,198.1,593.2,585.9,244.9,296.2,,194.5,,,207.2,,,Émissions de CO2 (kt),244.8,,,409.0,219.9,,611.4,,446.9,,229.3,,506.8,,,,,259.9
175.0,GNB,Guinea-Bissau,Guinée-Bissau,,241.0,,234.6,205.4,173.1,,,,247.4,317.8,185.2,,246.0,223.6,EN.ATM.CO2E.KT,,,216.7,148.2,,,,,185.0,209.5,,,306.6,,,,153.6,325.3,,177.6,305.0,281.9,172.4,195.1,,171.9,,,183.6,,,Émissions de CO2 (kt),147.0,,,229.9,177.0,,329.0,,243.5,,197.3,,263.6,,,,,191.6
61.0,GNQ,Equatorial Guinea,Guinée équatoriale,,6047.8,,6066.1,5517.6,72.6,,,,5990.0,5068.5,974.5,,5868.9,5816.1,EN.ATM.CO2E.KT,,,5584.4,2892.6,,,,,1117.0,5609.9,,,5369.3,,,,2543.5,4876.5,,901.9,5830.1,5494.2,2051.9,2795.3,,69.6,,,1050.5,,,Émissions de CO2 (kt),1982.3,,,6326.2,1224.9,,4350.4,,6089.1,,1687.9,,5946.6,,,,,3307.0
84.0,GRC,Greece,Grèce,,87578.5,,94740.2,99844.6,75818.0,,,,72484.2,65021.2,78090.9,,80085.3,100405.6,EN.ATM.CO2E.KT,,,100702.8,96607.8,,,,,82834.5,101947.3,,,66795.5,,,,96596.2,59990.3,,78176.9,66848.6,68010.2,87127.2,100216.6,,75619.4,,,79730.8,,,Émissions de CO2 (kt),94460.6,,,104309.9,82753.7,,51002.2,,84547.2,,83761.7,,69548.7,,,,,87395.5
86.0,GRD,Grenada,Grenade,,273.6,,262.4,216.8,121.8,,,,317.1,320.3,129.3,,278.6,261.5,EN.ATM.CO2E.KT,,,235.9,207.2,,,,,149.4,228.0,,,287.5,,,,210.5,346.2,,125.5,277.4,272.6,198.0,223.2,,114.9,,,138.9,,,Émissions de CO2 (kt),198.6,,,250.8,173.0,,324.5,,260.3,,183.2,,253.5,,,,,205.2
85.0,GRL,Greenland,Groenland,,,,,,,,,,,,,,,,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Émissions de CO2 (kt),,,,,,,,,,,,,,,,,,
89.0,GTM,Guatemala,Guatemala,,11477.6,,11884.4,10780.4,4034.7,,,,13046.3,18075.7,5118.0,,12183.7,11272.3,EN.ATM.CO2E.KT,,,11550.1,9840.0,,,,,6369.1,11557.6,,,16530.1,,,,10494.3,19017.8,,4834.9,17451.9,16455.9,8305.3,10568.6,,3932.0,,,5445.4,,,Émissions de CO2 (kt),9443.3,,,12442.2,6202.0,,16865.2,,11774.9,,6566.3,,13998.5,,,,,8218.5
88.0,GUM,Guam,Guam,,,,,,,,,,,,,,,,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Émissions de CO2 (kt),,,,,,,,,,,,,,,,,,
91.0,GUY,Guyana,Guyana,,1759.3,,1627.2,1671.7,1144.2,,,,1975.6,2587.1,1087.0,,2000.8,1603.7,EN.ATM.CO2E.KT,,,1332.8,1643.8,,,,,1530.6,1481.6,,,2473.8,,,,1621.9,2795.9,,1080.7,2478.6,2079.93,1747.6,1617.8,,1171.9,,,1413.1,,,Émissions de CO2 (kt),1660.3,,,1605.2,1580.0,,2768.5,,1831.6,,1722.2,,2063.3886,,,,,1735.8
,HIC,,Revenu élevé,,12887172.878439,,12354107.898673,13209657.27283,11426219.563151,,,,12611681.634887,12221420.260403,11543226.82242,,12522106.257447,13096255.973867,EN.ATM.CO2E.KT,,,13201018.6068,12923293.83305,,,,,11897952.965614,13256910.784322,,,12200901.367397,,,,12842274.548273,11869050.116716,,11461159.154491,12276032.900256,12370867.601794,12493836.314713,13069861.818516,,11431204.714856,,,11729499.56509,,,Émissions de CO2 (kt),12857970.821998,,,13365230.371925,12265568.566367,,10864997.070492,,12666917.357993,,12504640.374491,,12411919.08177,,,,,12571708.396397
96.0,HKG,"China, Hong Kong SAR","Chine, RAS de Hong Kong",,,,,,,,,,,,,,,,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Émissions de CO2 (kt),,,,,,,,,,,,,,,,,,
95.0,HND,Honduras,Honduras,,7926.8,,8072.9,7557.8,2454.6,,,,9685.0,9031.3,2900.7,,9985.4,8587.1,EN.ATM.CO2E.KT,,,7974.5,5800.1,,,,,3868.5,6973.6,,,9377.0,,,,6087.8,10196.4,,2734.2,10394.7,10538.2,4679.0,6726.2,,2453.7,,,3252.1,,,Émissions de CO2 (kt),4987.2,,,8536.1,3904.6,,8835.4,,9470.4,,4036.7,,9884.1,,,,,4745.2
,HPC,,Pays pauvres très endettés (PPTE),,143523.907,,133168.86,96808.522,61800.5628,,,,172090.18,221875.68,59177.292,,164030.6,124934.147,EN.ATM.CO2E.KT,,,110324.642,82995.648,,,,,63207.063,101825.947,,,212449.09,,,,87765.76,235656.82,,61682.293,204997.72,194550.88,75518.595,91838.104,,59679.75,,,59789.644,,,Émissions de CO2 (kt),79236.603,,,118850.086,66857.095,,224996.636,,155242.9249,,71473.086,,182498.5086,,,,,78133.474
98.0,HRV,Croatia,Croatie,,19457.3,,20305.9,21092.7,14744.9,,,,17010.6,16433.4,15536.5,,17403.0,21726.3,EN.ATM.CO2E.KT,,,21598.3,19196.0,,,,,15452.9,21445.0,,,17407.9,,,,20276.7,16523.3,,15031.2,16876.8,16602.3,18527.5,21607.9,,20341.4,,,14865.0,,,Émissions de CO2 (kt),18034.4,,,22872.0,15254.4,,15626.9,,19027.6,,17069.6,,16236.4,,,,,18513.6
93.0,HTI,Haiti,Haïti,,2458.2,,1991.4,1666.8,1001.6,,,,2650.86,3289.74,694.5,,2415.34,2029.3,EN.ATM.CO2E.KT,,,1718.8,1600.5,,,,,902.3,1704.8,,,3326.24,,,,1827.2,3317.34,,901.01,3364.54,3280.44,1310.0,1810.3,,1020.42,,,189.0,,,Émissions de CO2 (kt),1473.3,,,2045.4,1058.2,,3209.04,,2697.54,,1274.2,,3021.14,,,,,1381.7
97.0,HUN,Hungary,Hongrie,,47880.5,,47839.1,56349.8,64552.2,,,,40762.6,49202.9,58382.4,,43427.2,53014.2,EN.ATM.CO2E.KT,,,55457.5,56280.4,,,,,57431.3,55921.2,,,49449.8,,,,55599.9,47261.8,,58001.9,44248.4,43384.1,57353.3,58186.9,,67421.0,,,57784.3,,,Émissions de CO2 (kt),54633.3,,,53850.4,58454.9,,44769.3,,46907.3,,56990.1,,40625.2,,,,,57910.5
,IBD,,BIRD seulement,,17493003.36,,16269906.92,12668614.817687,9042337.602764,,,,19792020.549,21214156.1175,9090520.142019,,19248774.835,15864152.26,EN.ATM.CO2E.KT,,,14512525.17,10424840.67822,,,,,9453145.487407,13582248.01,,,20409330.842,,,,10813590.109476,21462940.42,,9027596.935912,19913335.898,19836736.512,9747255.073862,11713930.133348,,8932851.548354,,,9033243.735342,,,Émissions de CO2 (kt),10112500.232393,,,15401788.09,9542421.227776,,20952613.307,,18681912.707,,9665417.822845,,20038180.862,,,,,9737601.162755
,IBT,,BIRD et IDA,,18195832.897224,,16934330.031108,13262195.66405,9481601.569658,,,,20532522.319,22135333.6975,9529523.03975,,19971471.635,16535903.892288,EN.ATM.CO2E.KT,,,15148734.180212,10977442.979837,,,,,9894124.281136,14195904.770225,,,21305472.432,,,,11368770.501733,22406640.81,,9471676.055663,20755543.988,20620384.742,10245927.27943,12282835.556512,,9355846.65953501,,,9461070.429872,,,Émissions de CO2 (kt),10647805.916045,,,16058158.214679,10013909.712451,,21862973.943,,19410301.744189,,10146379.119615,,20808546.9406,,,,,10251558.285024
,IDA,,IDA totale,,702829.537224,,664423.111108,593580.846363,439263.966894,,,,740501.77,921177.58,439002.897731,,722696.8,671751.632288,EN.ATM.CO2E.KT,,,636209.010212,552602.301617,,,,,440978.793729,613656.760225,,,896141.59,,,,555180.392257,943700.39,,444079.119751,842208.09,783648.23,498672.205568,568905.423164,,422995.111181,,,427826.69453,,,Émissions de CO2 (kt),535305.683652,,,656370.124679,471488.484675,,910360.636,,728389.037189,,480961.29677,,770366.0786,,,,,513957.122269
,IDB,,IDA mélange,,400194.95,,378407.16,375386.3,298836.77,,,,413788.91,470381.4,309791.18,,397276.85,392838.39,EN.ATM.CO2E.KT,,,385155.26,364006.3,,,,,300168.48,375055.23,,,471480.4,,,,358228.8,478944.6,,310019.92,451539.2,425262.9,330029.15,360578.4,,281986.53,,,295781.73,,,Émissions de CO2 (kt),355972.766,,,387040.12,319586.84,,465301.4,,411020.57,,321642.433,,425235.4,,,,,339086.22
101.0,IDN,Indonesia,Indonésie,,415536.6,,391082.7,341235.4,162314.5,,,,448400.2,568007.6,185087.3,,481791.3,376137.8,EN.ATM.CO2E.KT,,,364467.0,302055.0,,,,,223678.8,342148.1,,,515395.7,,,,305633.0,605290.6,,171415.6,483978.7,489052.8,262705.1,333878.1,,148342.9,,,199175.8,,,Émissions de CO2 (kt),280635.7,,,379956.6,236717.1,,563197.0,,475800.9,,261157.0,,484640.1,,,,,279482.9
,IDX,,IDA seulement,,302634.587224,,286015.951108,218194.546363,140427.196894,,,,326712.86,450796.18,129211.717731,,325419.95,278913.242288,EN.ATM.CO2E.KT,,,251053.750212,188596.001617,,,,,140810.313729,238601.530225,,,424661.19,,,,196951.592257,464755.79,,134059.199751,390668.89,358385.33,168643.055568,208327.023164,,141008.581181,,,132044.96453,,,Émissions de CO2 (kt),179332.917652,,,269330.004679,151901.644675,,445059.236,,317368.467189,,159318.86377,,345130.6786,,,,,174870.902269
264.0,IMN,Isle of Man,Île de Man,,,,,,,,,,,,,,,,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Émissions de CO2 (kt),,,,,,,,,,,,,,,,,,
100.0,IND,India,Inde,,1659983.0,,1564881.1,1085666.9,607224.0,,,,1972429.4,2458175.9,651351.1,,1909442.0,1424383.0,EN.ATM.CO2E.KT,,,1215205.2,953537.3,,,,,737856.4,1136466.4,,,2308804.4,,,,985453.3,2423951.4,,626293.3,2195248.5,2158023.2,836269.9,1011770.9,,563575.4,,,685903.0,,,Émissions de CO2 (kt),937858.4,,,1336737.1,774070.2,,2200836.3,,1756744.0,,819268.8,,2147107.0,,,,,901325.2
,INX,,Non classifié,,,,,,,,,,,,,,,,EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Émissions de CO2 (kt),,,,,,,,,,,,,,,,,,
104.0,IRL,Ireland,Irlande,,40347.7,,40583.3,44687.6,31466.7,,,,35688.2,37473.6,31653.6,,37009.5,45911.3,EN.ATM.CO2E.KT,,,47263.3,44815.3,,,,,33448.2,46650.5,,,37729.1,,,,43929.8,35812.2,,31505.4,39009.8,37087.2,38419.0,44086.8,,30961.5,,,32818.7,,,Émissions de CO2 (kt),42533.5,,,46604.8,34821.2,,33742.2,,36488.1,,35972.5,,35556.5,,,,,39973.3
102.0,IRN,Iran (Islamic Republic of),"Iran, République islamique d’",,541171.1,,542297.1,417660.4,219101.2,,,,583703.1,637433.7,236729.0,,559122.1,523048.3,EN.ATM.CO2E.KT,,,484179.1,354068.4,,,,,271519.5,450795.7,,,626427.9,,,,369875.8,625251.5,,233650.9,607216.3,599182.7,290997.4,389777.1,,198471.7,,,266697.1,,,Émissions de CO2 (kt),340456.2,,,514142.8,279812.1,,616561.3,,552050.9,,292398.6,,605356.1,,,,,323360.4
103.0,IRQ,Iraq,Iraq,,108550.3,,94205.5,88108.3,45545.1,,,,139103.6,168154.3,89562.0,,129004.3,88136.3,EN.ATM.CO2E.KT,,,82958.1,97553.3,,,,,100068.8,85127.9,,,156456.4,,,,91164.8,180687.6,,67338.2,143281.1,133169.7,91784.1,81278.1,,64206.4,,,102116.0,,,Émissions de CO2 (kt),87630.5,,,76650.1,98880.8,,163511.5,,113039.8,,118910.2,,134045.9,,,,,72714.4
99.0,ISL,Iceland,Islande,,1959.124,,2108.0,2309.99,1913.98,,,,2031.8,1699.3,1983.65,,1859.9,2182.63,EN.ATM.CO2E.KT,,,2311.85,2163.29,,,,,2001.14,2261.25,,,1671.0,,,,2243.77,1638.2,,1944.8,1633.0,2057.5,2153.38,2226.41,,1947.46,,,2090.64,,,Émissions de CO2 (kt),2225.44,,,2382.97,2266.72,,1446.6,,1888.35,,2153.97,,2047.5,,,,,2115.39
105.0,ISR,Israel,Israël,,70520.3,,65727.7,63159.9,34523.6,,,,67002.5,61424.5,40504.6,,76063.2,66708.0,EN.ATM.CO2E.KT,,,64331.0,57952.5,,,,,46775.3,61012.4,,,65906.3,,,,61080.6,62796.3,,36857.3,65233.0,66314.7,51504.7,62925.5,,33805.9,,,43361.2,,,Émissions de CO2 (kt),56997.3,,,66597.9,48734.1,,58471.8,,69822.8,,50967.4,,64717.8,,,,,52983.6
106.0,ITA,Italy,Italie,,405272.3,,397057.1,472404.8,404074.1,,,,346458.3,324884.2,396927.9,,376747.2,444984.5,EN.ATM.CO2E.KT,,,466654.5,436571.4,,,,,416415.0,473831.8,,,329193.3,,,,443473.1,317223.0,,402274.3,333344.8,337862.1,426372.2,462197.8,,405262.0,,,392285.5,,,Émissions de CO2 (kt),436296.6,,,459371.1,412153.5,,281286.8,,396687.4,,415517.3,,327498.0,,,,,433010.6
109.0,JAM,Jamaica,Jamaïque,,7479.8,,7889.0,10572.0,7405.3,,,,7402.3,8589.0,8327.1,,6959.0,9625.4,EN.ATM.CO2E.KT,,,12059.8,10086.3,,,,,8682.8,10563.7,,,7225.0,,,,10251.4,8394.3,,8148.5,7549.5,7088.7,9731.1,10597.0,,7466.8,,,8384.8,,,Émissions de CO2 (kt),10071.4,,,12029.5,9047.7,,5835.6,,7529.4,,9204.3,,7191.3,,,,,9986.5
112.0,JOR,Jordan,Jordanie,,20196.8,,20665.0,18580.9,9781.2,,,,23803.7,24710.0,12203.8,,24123.3,20009.0,EN.ATM.CO2E.KT,,,20167.0,16250.9,,,,,13604.1,19869.0,,,26021.8,,,,16873.5,23147.9,,11925.3,24730.0,25309.1,14616.0,17309.8,,9934.0,,,12994.3,,,Émissions de CO2 (kt),16268.1,,,21090.3,13868.3,,20974.1,,20756.3,,14373.6,,25553.1,,,,,14630.8
110.0,JPN,Japan,Japon,,1157241.8,,1102386.2,1207285.7,1103961.3,,,,1267376.2,1111115.3,1107586.8,,1254319.4,1158836.1,EN.ATM.CO2E.KT,,,1193043.3,1172339.5,,,,,1170985.4,1215474.4,,,1150835.0,,,,1206760.2,1073645.3,,1115035.1,1164869.4,1178349.1,1130280.5,1213929.5,,1090508.1,,,1160755.1,,,Émissions de CO2 (kt),1184424.9,,,1227990.8,1184646.6,,1014064.7,,1213775.6,,1172604.1,,1217306.6,,,,,1168954.7
